City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
314,vorkuta,67.5,64.0,-18.20999999999998,95,100,2.52,RU,2024-02-06
315,ulsteinvik,62.3432,5.8487,-2.909999999999968,68,100,2.24,NO,2024-02-06
316,kolonia town,6.964,158.206,27.0,83,40,2.06,FM,2024-02-06
317,kayangel,8.0823,134.7173,27.32000000000005,77,100,9.02,PW,2024-02-06
318,bulgan,48.8125,103.5347,-19.819999999999965,93,83,1.68,MN,2024-02-06
319,port douglas,-16.4833,145.4667,24.960000000000036,96,100,0.94,AU,2024-02-06
320,arteche,12.2645,125.4048,24.52000000000004,85,80,3.03,PH,2024-02-06
321,urbano santos,-3.2078,-43.4036,30.930000000000007,59,90,2.52,BR,2024-02-06
322,mili,6.0815,171.735,27.640000000000043,78,88,8.06,MH,2024-02-06
323,sao joao da barra,-21.6403,-41.0511,29.05000000000001,75,79,3.92,BR,2024-02-06
324,constitucion,-35.3333,-72.4167,23.010000000000048,65,22,6.33,CL,2024-02-06
325,zeya,53.75,127.2667,-24.169999999999987,99,59,0.66,RU,2024-02-06
326,quellon,-43.1167,-73.6167,16.75,77,100,6.54,CL,2024-02-06
327,hasaki,35.7333,140.8333,2.3799999999999955,67,100,6.99,JP,2024-02-06
328,khovd,48.0056,91.6419,-21.44999999999999,97,28,0.71,MN,2024-02-06
329,atafu village,-8.5421,-172.5159,28.629999999999995,79,100,11.57,TK,2024-02-06
330,luganville,-15.5333,167.1667,26.180000000000007,86,61,1.2,VU,2024-02-06
331,olyokminsk,60.3736,120.4264,-13.189999999999998,98,100,1.15,RU,2024-02-06
332,brookings,44.3114,-96.7984,4.0,93,100,5.66,US,2024-02-06
333,tazovsky,67.4667,78.7,-13.859999999999957,94,100,5.72,RU,2024-02-06
334,austin,30.2672,-97.7431,19.620000000000005,46,0,1.79,US,2024-02-06
335,midvagur,62.0511,-7.1939,-1.5399999999999636,69,20,7.72,FO,2024-02-06
336,naryshkino,52.9678,35.7268,-8.229999999999961,95,100,3.07,RU,2024-02-06
337,katsuura,35.1333,140.3,2.4700000000000273,85,94,2.82,JP,2024-02-06
338,sarangani,5.4033,125.4636,26.970000000000027,79,100,5.94,PH,2024-02-06
339,vysokiy,58.35,60.05,-7.6299999999999955,98,99,2.11,RU,2024-02-06
340,fort mcmurray,56.7268,-111.381,-12.229999999999961,66,100,4.12,CA,2024-02-06
341,callao,-12.0667,-77.15,31.160000000000025,48,0,7.72,PE,2024-02-06
342,labuan,5.2767,115.2417,27.200000000000045,89,20,1.03,MY,2024-02-06
343,vylkove,45.4021,29.586,12.930000000000007,45,33,6.07,UA,2024-02-06
344,port lincoln,-34.7333,135.8667,15.920000000000016,77,1,3.62,AU,2024-02-06
345,panacan,9.2463,118.4082,25.210000000000036,86,32,3.41,PH,2024-02-06
346,sur,22.5667,59.5289,22.420000000000016,57,100,1.74,OM,2024-02-06
347,northam,51.0333,-4.2167,11.879999999999995,96,100,12.69,GB,2024-02-06
348,baranovichi,53.1327,26.0139,0.3900000000000432,99,100,2.73,BY,2024-02-06
349,wynyard,-41.0,145.7167,12.020000000000039,81,7,2.27,AU,2024-02-06
350,las khorey,11.1595,48.1967,25.590000000000032,81,39,2.54,SO,2024-02-06
351,bereznehuvate,47.3078,32.8499,8.840000000000032,69,100,5.07,UA,2024-02-06
352,qaqortoq,60.7167,-46.0333,-15.169999999999959,68,0,4.3,GL,2024-02-06
353,saint-denis,48.9167,2.3333,11.879999999999995,86,100,6.69,FR,2024-02-06
354,andratx,39.5755,2.4202,14.689999999999998,88,100,2.99,ES,2024-02-06
355,corinth,37.9407,22.9573,11.610000000000014,70,3,2.87,GR,2024-02-06
356,robore,-18.3333,-59.75,33.05000000000001,58,75,2.06,BO,2024-02-06
357,bull savanna,17.8868,-77.5902,24.140000000000043,65,39,10.43,JM,2024-02-06
358,yulinshi,38.2906,109.7494,-8.039999999999964,81,33,2.5,CN,2024-02-06
359,kruisfontein,-34.0033,24.7314,22.160000000000025,86,89,3.99,ZA,2024-02-06
360,dogondoutchi,13.6393,4.0287,25.450000000000045,13,93,4.76,NE,2024-02-06
361,jeremie,18.65,-74.1167,27.07000000000005,59,7,7.99,HT,2024-02-06
362,gizo,-8.103,156.8419,27.75,83,99,4.69,SB,2024-02-06
363,pangody,65.85,74.4859,-17.349999999999966,100,96,3.25,RU,2024-02-06
364,bodden town,19.2833,-81.25,27.0,55,40,6.69,KY,2024-02-06
365,arraial do cabo,-22.9661,-42.0278,29.980000000000018,79,20,5.66,BR,2024-02-06
366,patacamaya,-17.2333,-67.9167,12.439999999999998,56,100,3.0,BO,2024-02-06
367,kudat,6.8837,116.8477,25.960000000000036,94,39,1.54,MY,2024-02-06
368,derbent,42.0678,48.2899,4.730000000000018,77,100,2.62,RU,2024-02-06
369,santana,-0.0583,-51.1817,28.100000000000023,69,40,3.6,BR,2024-02-06
370,iguape,-24.7081,-47.5553,28.590000000000032,69,100,3.99,BR,2024-02-06
371,la'ie,21.6477,-157.9253,23.670000000000016,71,4,5.36,US,2024-02-06
372,bugiri,0.5714,33.7417,23.180000000000007,64,77,1.62,UG,2024-02-06
373,yuzhno-kurilsk,44.0306,145.8556,-8.67999999999995,81,49,3.38,RU,2024-02-06
374,east london,-33.0153,27.9116,24.52000000000004,78,0,6.17,ZA,2024-02-06
375,dankalwa,11.7443,12.1867,23.55000000000001,22,100,5.3,NG,2024-02-06
376,itamaraca,-7.7478,-34.8256,31.03000000000003,64,97,3.98,BR,2024-02-06
377,fomeque,4.488,-73.8975,23.420000000000016,81,80,1.97,CO,2024-02-06
378,sinazongwe,-17.2614,27.4618,26.760000000000048,64,76,5.07,ZM,2024-02-06
379,sisimiut,66.9395,-53.6735,-11.509999999999991,63,100,8.03,GL,2024-02-06
380,sanghar,26.0466,68.9481,21.129999999999995,40,100,3.58,PK,2024-02-06
381,maragogi,-9.0122,-35.2225,30.08000000000004,60,86,4.67,BR,2024-02-06
382,nantucket,41.2835,-70.0995,3.0600000000000023,75,75,9.26,US,2024-02-06
383,yibin,28.7667,104.6238,7.720000000000027,87,93,1.34,CN,2024-02-06
384,makurazaki,31.2667,130.3167,11.060000000000002,69,99,3.32,JP,2024-02-06
385,st. john's,47.5649,-52.7093,1.2700000000000387,97,100,16.99,CA,2024-02-06
386,shimoda,34.6667,138.95,3.9500000000000455,90,100,3.84,JP,2024-02-06
387,kralendijk,12.15,-68.2667,30.99000000000001,74,20,3.09,BQ,2024-02-06
388,revda,56.801,59.9303,-1.25,97,100,4.35,RU,2024-02-06
389,wellington,-41.2866,174.7756,17.810000000000002,84,40,11.32,NZ,2024-02-06
390,veraval,20.9,70.3667,22.890000000000043,68,1,5.15,IN,2024-02-06
391,tafuna,-14.3358,-170.72,27.54000000000002,80,99,1.38,AS,2024-02-06
392,beterou,9.1992,2.2586,31.27000000000004,14,22,2.25,BJ,2024-02-06
393,lata,40.1629,-8.3327,14.900000000000034,84,2,1.14,PT,2024-02-06
394,cidreira,-30.1811,-50.2056,25.03000000000003,79,96,5.24,BR,2024-02-06
395,chincha alta,-13.4099,-76.1323,28.33000000000004,66,17,4.66,PE,2024-02-06
396,ujae,8.9322,165.7642,26.939999999999998,79,100,5.94,MH,2024-02-06
397,portland,45.5234,-122.6762,8.990000000000009,94,75,1.79,US,2024-02-06
398,suntar,62.1444,117.6319,-23.039999999999964,100,89,1.11,RU,2024-02-06
399,toro,4.6117,-76.0814,27.600000000000023,63,80,0.95,CO,2024-02-06
400,pala,9.3642,14.9046,27.28000000000003,15,84,2.46,TD,2024-02-06
401,north lakhimpur,27.2333,94.1167,14.400000000000034,76,58,1.41,IN,2024-02-06
402,george town,5.4112,100.3354,27.970000000000027,80,40,2.06,MY,2024-02-06
403,kabwe,-14.4469,28.4464,20.83000000000004,85,84,1.28,ZM,2024-02-06
404,freetown,8.484,-13.2299,28.840000000000032,70,0,4.63,SL,2024-02-06
405,rakops,-21.0167,24.3333,32.210000000000036,28,74,2.98,BW,2024-02-06
406,kangaba,11.9333,-8.4167,34.57000000000005,8,0,3.15,ML,2024-02-06
407,masina,-4.3836,15.3914,30.189999999999998,70,20,0.0,CD,2024-02-06
408,seguin,29.5688,-97.9647,19.890000000000043,51,0,1.54,US,2024-02-06
409,nemuro,43.3236,145.575,-7.96999999999997,72,9,2.71,JP,2024-02-06
410,kwang binh,17.4833,106.6,22.02000000000004,96,9,1.21,VN,2024-02-06
411,knyaze-volkonskoye,48.4642,135.4567,-24.809999999999974,100,86,1.21,RU,2024-02-06
412,peniche,39.3558,-9.3811,16.83000000000004,88,20,4.08,PT,2024-02-06
413,tarawa,1.419,172.984,28.05000000000001,89,40,1.03,KI,2024-02-06
414,khemisset,33.6667,-6.25,15.310000000000002,56,0,3.27,MA,2024-02-06
415,darwin,-12.4611,130.8418,27.99000000000001,85,60,3.6,AU,2024-02-06
416,south valley,35.0101,-106.6781,12.510000000000048,43,100,4.63,US,2024-02-06
417,porto novo,6.4965,2.6036,28.900000000000034,47,41,3.21,BJ,2024-02-06
418,vadso,70.0744,29.7487,-8.909999999999968,92,75,1.54,NO,2024-02-06
419,sao jose da coroa grande,-8.8978,-35.1478,30.03000000000003,61,89,4.35,BR,2024-02-06
420,sabang,5.8933,95.3214,27.629999999999995,78,100,5.62,ID,2024-02-06
421,sodankyla,67.4167,26.6,-22.70999999999998,100,100,1.67,FI,2024-02-06
422,beolgyo,34.8449,127.3429,1.0900000000000318,86,97,3.06,KR,2024-02-06
423,hafnarfjordur,64.0671,-21.9377,-2.069999999999993,64,75,9.26,IS,2024-02-06
424,vanimo,-2.6741,141.3028,25.189999999999998,91,100,4.13,PG,2024-02-06
425,naqadeh,36.9553,45.388,1.2100000000000364,74,3,4.04,IR,2024-02-06
426,susuman,62.7833,148.1667,-33.339999999999975,99,97,1.34,RU,2024-02-06
427,bazarak,35.3129,69.5152,-8.349999999999966,77,93,3.45,AF,2024-02-06
428,ayabaca,-4.6398,-79.7149,12.439999999999998,67,51,2.81,PE,2024-02-06
429,zaragoza,41.6561,-0.8773,14.890000000000043,61,0,4.12,ES,2024-02-06
430,el calafate,-50.3408,-72.2768,15.230000000000018,51,46,2.75,AR,2024-02-06
431,yinzhu,35.8786,119.9753,-3.599999999999966,81,52,3.11,CN,2024-02-06
432,kaa-khem,51.6833,94.7333,-28.109999999999985,95,15,1.36,RU,2024-02-06
433,furtwangen,48.05,8.2,4.310000000000002,86,73,3.58,DE,2024-02-06
434,punta de bombon,-17.1717,-71.7931,25.120000000000005,81,38,4.06,PE,2024-02-06
435,reggane,26.7158,0.1714,19.610000000000014,14,93,2.82,DZ,2024-02-06
436,aykhal,66.0,111.5,-27.49999999999997,100,98,2.55,RU,2024-02-06
437,conde,-7.2597,-34.9075,31.700000000000045,58,20,6.17,BR,2024-02-06
438,cohoes,42.7742,-73.7001,4.140000000000043,61,20,3.6,US,2024-02-06
439,isangel,-19.55,169.2667,25.060000000000002,94,75,0.0,VU,2024-02-06
440,micheweni,-4.9667,39.8333,28.360000000000014,82,55,6.11,TZ,2024-02-06
441,hilo,19.7297,-155.09,20.340000000000032,93,100,4.12,US,2024-02-06
442,gantang,26.92,119.6333,8.220000000000027,96,100,0.17,CN,2024-02-06
443,faya-largeau,17.9257,19.1043,19.74000000000001,18,97,7.92,TD,2024-02-06
444,santo antonio,-6.3106,-35.4789,33.98000000000002,38,23,7.08,BR,2024-02-06
445,amos,48.5669,-78.1162,-2.089999999999975,92,100,3.13,CA,2024-02-06
446,greater sudbury,46.49,-80.99,-0.45999999999997954,85,100,3.13,CA,2024-02-06
447,gilgit,35.9221,74.3087,-6.5499999999999545,69,2,1.58,PK,2024-02-06
448,neryungri,56.6709,124.6491,-14.649999999999977,98,100,0.69,RU,2024-02-06
449,arroyo,41.6096,-4.7969,13.450000000000045,60,20,2.57,ES,2024-02-06
450,tura,25.5198,90.2201,14.330000000000041,87,52,1.64,IN,2024-02-06
451,magadan,59.5667,150.8,-22.099999999999966,78,99,3.56,RU,2024-02-06
452,ebaye,8.7748,167.7392,27.010000000000048,83,40,5.14,MH,2024-02-06
453,zardob,40.2183,47.7083,5.640000000000043,64,66,8.08,AZ,2024-02-06
454,buala,-8.145,159.5921,26.77000000000004,86,100,3.99,SB,2024-02-06
455,ratnagiri,16.9833,73.3,25.54000000000002,68,0,4.06,IN,2024-02-06
456,kangding,30.0513,101.9603,-3.0399999999999636,90,77,1.53,CN,2024-02-06
457,bereeda,11.8704,51.0579,25.340000000000032,73,17,3.1,SO,2024-02-06
458,timimoun,29.2639,0.231,19.210000000000036,24,0,2.57,DZ,2024-02-06
459,egilsstadir,65.2653,-14.3948,-5.0499999999999545,74,75,3.09,IS,2024-02-06
460,trinidad,-14.8333,-64.9,24.99000000000001,100,75,0.0,BO,2024-02-06
461,kyaukse,21.6,96.1333,21.0,43,0,1.55,MM,2024-02-06
462,horta,38.5333,-28.6333,17.80000000000001,97,100,10.28,PT,2024-02-06
463,dzhalagash,45.0833,64.6667,4.340000000000032,67,100,8.64,KZ,2024-02-06
464,juneau,58.3019,-134.4197,-0.3299999999999841,97,75,1.54,US,2024-02-06
465,villa regina,-39.1,-67.0667,36.10000000000002,15,91,2.24,AR,2024-02-06
466,khujner,23.7833,76.6,18.760000000000048,49,8,3.23,IN,2024-02-06
467,dabeiba,7.0017,-76.2672,28.52000000000004,77,49,1.99,CO,2024-02-06
468,emure-ekiti,7.4361,5.4593,29.75,16,38,1.89,NG,2024-02-06
469,wad medani,14.4012,33.5199,23.960000000000036,13,87,6.31,SD,2024-02-06
470,zouerate,22.7187,-12.4521,25.08000000000004,6,48,4.87,MR,2024-02-06
471,bayanhongor,46.7167,100.1167,-26.519999999999982,71,14,1.77,MN,2024-02-06
472,frutigen,46.5878,7.6475,6.8799999999999955,66,78,1.11,CH,2024-02-06
473,pariaman,-0.619,100.12,27.03000000000003,87,99,1.42,ID,2024-02-06
474,undurkhaan,47.3194,110.6556,-22.67999999999998,97,17,1.79,MN,2024-02-06
475,soio,-6.1349,12.3689,26.32000000000005,81,100,5.32,AO,2024-02-06
476,hirara,24.8,125.2833,18.150000000000034,82,20,4.12,JP,2024-02-06
477,lauro de freitas,-12.8944,-38.3272,31.010000000000048,66,20,4.63,BR,2024-02-06
478,portage la prairie,49.9728,-98.2926,2.0500000000000114,85,100,4.12,CA,2024-02-06
479,havre,49.5833,0.3333,11.870000000000005,82,100,7.2,FR,2024-02-06
480,zavetnoye,47.1194,43.8903,-0.12000000000000455,76,26,7.17,RU,2024-02-06
481,jinghong,21.991,100.7341,15.939999999999998,54,0,1.52,CN,2024-02-06
482,as sulayyil,20.4607,45.5779,20.140000000000043,42,72,5.64,SA,2024-02-06
483,huayucachi,-12.1333,-75.2333,18.590000000000032,49,75,2.21,PE,2024-02-06
484,jayapura,-2.5333,140.7,23.660000000000025,93,100,4.77,ID,2024-02-06
485,holualoa,19.6228,-155.9522,19.910000000000025,73,20,2.06,US,2024-02-06
486,opuwo,-18.0607,13.84,23.590000000000032,71,98,7.44,NA,2024-02-06
487,kidal,18.4411,1.4078,22.24000000000001,11,0,4.76,ML,2024-02-06
488,khilok,51.3674,110.4676,-19.46999999999997,97,55,1.31,RU,2024-02-06
489,mushie,-3.0167,16.9,26.470000000000027,67,30,0.34,CD,2024-02-06
490,yatou,37.15,122.3833,-3.4899999999999523,69,31,6.74,CN,2024-02-06
491,mejit,10.2753,170.8646,26.660000000000025,81,91,7.87,MH,2024-02-06
492,nyala,12.05,24.8833,22.52000000000004,15,4,6.0,SD,2024-02-06
493,oneonta,42.4529,-75.0638,3.5,61,4,2.29,US,2024-02-06
494,page,36.9147,-111.4558,13.879999999999995,41,0,12.07,US,2024-02-06
495,annaba,36.9,7.7667,13.980000000000018,82,0,2.06,DZ,2024-02-06
496,hami,42.8,93.45,-3.819999999999993,52,18,2.74,CN,2024-02-06
497,prince george,53.9166,-122.753,-2.3100000000000023,86,100,1.54,CA,2024-02-06
498,severnoye,56.3491,78.3619,-8.339999999999975,93,95,3.58,RU,2024-02-06
499,nar'yan-mar,67.6713,53.087,-31.049999999999983,100,65,1.34,RU,2024-02-06
500,fort st. john,56.2499,-120.8529,-9.060000000000002,79,75,3.09,CA,2024-02-06
501,mwene-ditu,-7.0,23.45,18.52000000000004,96,74,0.83,CD,2024-02-06
502,myitkyina,25.3833,97.4,14.140000000000043,97,60,1.08,MM,2024-02-06
503,mumford,5.2618,-0.759,27.100000000000023,73,10,4.41,GH,2024-02-06
504,usogorsk,63.4106,48.6872,-28.519999999999982,100,94,0.84,RU,2024-02-06
505,newman,37.3138,-121.0208,12.129999999999995,89,100,1.79,US,2024-02-06
506,boundiali,9.5217,-6.4869,32.49000000000001,12,3,2.23,CI,2024-02-06
507,abadan,30.3392,48.3043,14.970000000000027,51,0,2.06,IR,2024-02-06
508,dunedin,-45.8742,170.5036,13.78000000000003,97,100,4.47,NZ,2024-02-06
509,vilyuchinsk,52.9306,158.4028,-8.849999999999966,92,81,2.95,RU,2024-02-06
510,dobrich,43.5667,27.8333,13.050000000000011,41,90,4.06,BG,2024-02-06
511,sao miguel do araguaia,-13.275,-50.1628,30.870000000000005,60,96,1.5,BR,2024-02-06
512,pisco,-13.7,-76.2167,29.03000000000003,58,0,4.63,PE,2024-02-06
513,puerto madero,14.7208,-92.4215,32.110000000000014,58,20,0.0,MX,2024-02-06
514,ta`u,-14.2336,-169.5144,27.910000000000025,83,100,9.68,AS,2024-02-06
515,al kharijah,25.4514,30.5464,14.54000000000002,45,0,3.84,EG,2024-02-06
516,karkira,36.9292,6.5856,15.04000000000002,59,100,1.88,DZ,2024-02-06
517,acapulco de juarez,16.8634,-99.8901,28.900000000000034,61,20,3.09,MX,2024-02-06
518,macia,-25.0269,33.0989,23.400000000000034,82,1,3.56,MZ,2024-02-06
519,kununurra,-15.7667,128.7333,25.99000000000001,94,93,2.06,AU,2024-02-06
520,woolgoolga,-30.1106,153.2007,22.80000000000001,94,73,8.67,AU,2024-02-06
521,creil,49.2567,2.4848,11.189999999999998,80,76,7.25,FR,2024-02-06
522,ruteng,-8.6136,120.4721,16.730000000000018,89,76,0.36,ID,2024-02-06
523,eyl,7.9803,49.8164,25.180000000000007,75,14,6.29,SO,2024-02-06
524,catumbela,-12.4314,13.5472,27.189999999999998,75,56,1.87,AO,2024-02-06
525,ghadamis,30.1337,9.5007,17.210000000000036,26,34,3.0,LY,2024-02-06
526,enriquillo,17.9,-71.2333,24.82000000000005,67,58,6.74,DO,2024-02-06
527,brisas de zicatela,15.8369,-97.0419,28.29000000000002,65,40,3.6,MX,2024-02-06
528,new norfolk,-42.7826,147.0587,13.720000000000027,77,51,1.15,AU,2024-02-06
529,laborde,-33.1532,-62.8566,42.55000000000001,17,80,6.58,AR,2024-02-06
530,chhatak,25.0333,91.6667,16.100000000000023,92,63,2.45,BD,2024-02-06
531,laela,-8.5667,32.05,16.350000000000023,96,93,1.09,TZ,2024-02-06
532,waddan,29.1614,16.139,15.200000000000045,32,0,0.97,LY,2024-02-06
533,korkuteli,37.065,30.1957,10.78000000000003,52,5,0.59,TR,2024-02-06
534,morehead city,34.7229,-76.726,12.240000000000009,57,0,9.77,US,2024-02-06
535,sidi khaled,34.387,4.9879,16.230000000000018,23,99,2.73,DZ,2024-02-06
536,floro,61.5996,5.0328,-1.0199999999999818,55,75,1.54,NO,2024-02-06
537,samarinda,-0.5,117.15,23.75,98,100,0.5,ID,2024-02-06
538,dhari,21.3333,71.0167,22.57000000000005,46,1,3.11,IN,2024-02-06
539,novyy urengoy,66.0833,76.6333,-16.329999999999984,100,97,2.01,RU,2024-02-06
540,koundara,12.4833,-13.3,39.01000000000005,8,0,1.64,GN,2024-02-06
541,labytnangi,66.6572,66.4183,-19.789999999999964,99,100,2.08,RU,2024-02-06
542,kushikino,31.7167,130.2667,9.900000000000034,72,99,1.92,JP,2024-02-06
543,zhangjiajie,29.1294,110.4783,-0.2599999999999909,98,99,0.29,CN,2024-02-06
544,senanga,-16.1167,23.2667,20.439999999999998,85,93,1.41,ZM,2024-02-06
545,netley,50.8763,-1.354,13.379999999999995,90,75,8.23,GB,2024-02-06
546,altamont,42.2068,-121.7372,2.7200000000000273,84,100,0.89,US,2024-02-06
547,imbituba,-28.24,-48.6703,27.700000000000045,84,100,4.65,BR,2024-02-06
548,russkaya polyana,49.417,31.9201,5.390000000000043,89,100,6.32,UA,2024-02-06
549,sola,-13.8833,167.55,28.010000000000048,73,82,7.05,VU,2024-02-06
550,dhidhdhoo,6.8833,73.1,28.08000000000004,73,34,3.56,MV,2024-02-06
551,vredendal,-31.6683,18.5012,20.730000000000018,78,68,4.43,ZA,2024-02-06
552,mont-dore,-22.2833,166.5833,27.78000000000003,99,100,5.06,NC,2024-02-06
553,sougueur,35.1857,1.4961,11.07000000000005,32,0,2.57,DZ,2024-02-06
554,nishinoomote,30.7333,131.0,13.890000000000043,64,99,5.68,JP,2024-02-06
555,eirunepe,-6.6603,-69.8736,24.53000000000003,92,98,0.59,BR,2024-02-06
556,tocopilla,-22.092,-70.1979,25.510000000000048,70,3,2.08,CL,2024-02-06
